Versuchsteilnehmer 1: Dilshod
Versuchsteilnehmer 2: Lucas
Versuch: 
Startzeit: 25.03.2025 12:58:13
Stoppzeit: 25.03.2025 13:01:24
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB (V)          	U_mano (V)          	U_sample (V)          	U_field (V)
0,000000000000	0,011907413000	0,498709850000	0,000078506000	0,000002636000
1,000000000000	0,011908953000	0,498559240000	0,000079217000	0,000002895000
2,000000000000	0,011910232000	0,498448830000	0,000079207000	0,000003258000
3,000000000000	0,011911479000	0,498314750000	0,000078244000	0,000003383000
4,000000000000	0,011911490000	0,498182510000	0,000079437000	0,000003663000
5,000000000000	0,011913192000	0,498031900000	0,000078757000	0,000004016000
6,001000000000	0,011915414000	0,497878430000	0,000079772000	0,000004389000
7,001000000000	0,011917355000	0,497696590000	0,000079018000	0,000004970000
8,000000000000	0,011919469000	0,497553940000	0,000078956000	0,000005365000
9,000000000000	0,011920835000	0,497391490000	0,000079050000	0,000005800000
10,000000000000	0,011921875000	0,497232300000	0,000078924000	0,000006267000
11,000000000000	0,011924878000	0,497092710000	0,000078914000	0,000006246000
12,000000000000	0,011925279000	0,496934750000	0,000078882000	0,000006931000
13,000000000000	0,011928629000	0,496758020000	0,000078914000	0,000007440000
14,000000000000	0,011930451000	0,496628020000	0,000079123000	0,000007678000
15,000000000000	0,011931936000	0,496487410000	0,000078683000	0,000008270000
16,000000000000	0,011933486000	0,496307820000	0,000078055000	0,000008394000
17,000000000000	0,011934646000	0,496162310000	0,000079123000	0,000008986000
18,000000000000	0,011935123000	0,496004760000	0,000079144000	0,000009276000
19,000000000000	0,011936576000	0,495889040000	0,000078725000	0,000009785000
20,000000000000	0,011937313000	0,495730880000	0,000079092000	0,000010075000
21,001000000000	0,011939329000	0,495539040000	0,000078778000	0,000010428000
22,000000000000	0,011939828000	0,495384960000	0,000078924000	0,000010812000
23,000000000000	0,011941324000	0,495242310000	0,000079155000	0,000011300000
24,000000000000	0,011942040000	0,495101900000	0,000079071000	0,000011694000
25,000000000000	0,011945054000	0,494919040000	0,000079029000	0,000012057000
26,000000000000	0,011947417000	0,494741700000	0,000079678000	0,000012555000
27,000000000000	0,011950723000	0,494577210000	0,000079364000	0,000012825000
28,000000000000	0,011953499000	0,494426190000	0,000079898000	0,000013551000
29,000000000000	0,011953835000	0,494255980000	0,000079856000	0,000013531000
30,000000000000	0,011954518000	0,494098640000	0,000080327000	0,000014091000
31,000000000000	0,011956437000	0,493968840000	0,000080714000	0,000014547000
32,000000000000	0,011957087000	0,493789040000	0,000080840000	0,000014817000
33,000000000000	0,011957770000	0,493605370000	0,000081206000	0,000015253000
34,000000000000	0,011960177000	0,493424560000	0,000081447000	0,000015876000
35,000000000000	0,011962714000	0,493247820000	0,000082452000	0,000016135000
36,001000000000	0,011965218000	0,493067820000	0,000094711000	0,000016861000
37,000000000000	0,011968080000	0,492884560000	0,000123982000	0,000016903000
38,001000000000	0,011971018000	0,492668400000	0,000153043000	0,000017515000
39,000000000000	0,011972059000	0,492514930000	0,000167888000	0,000017743000
40,000000000000	0,011972265000	0,492334320000	0,000174379000	0,000018107000
41,000000000000	0,011973414000	0,492190850000	0,000176064000	0,000018594000
42,000000000000	0,011975528000	0,492058200000	0,000176504000	0,000019175000
43,000000000000	0,011978021000	0,491932490000	0,000176985000	0,000019549000
44,000000000000	0,011979940000	0,491753510000	0,000177069000	0,000019756000
45,000000000000	0,011982629000	0,491569220000	0,000176965000	0,000020047000
46,000000000000	0,011982759000	0,491399830000	0,000177603000	0,000020472000
47,000000000000	0,011984537000	0,491273920000	0,000177457000	0,000021105000
48,000000000000	0,011985122000	0,491150650000	0,000176755000	0,000021448000
49,000000000000	0,011986596000	0,490954530000	0,000177341000	0,000021520000
50,000000000000	0,011988721000	0,490795550000	0,000177498000	0,000022039000
51,000000000000	0,011991356000	0,490625350000	0,000177300000	0,000022548000
52,001000000000	0,011993025000	0,490426570000	0,000177457000	0,000023046000
53,000000000000	0,011994250000	0,490252900000	0,000177247000	0,000023471000
54,000000000000	0,011995258000	0,490053710000	0,000177331000	0,000023907000
55,000000000000	0,011998630000	0,489896980000	0,000177394000	0,000024197000
56,000000000000	0,011999714000	0,489731060000	0,000176692000	0,000024872000
57,000000000000	0,012002023000	0,489576370000	0,000177614000	0,000025090000
58,000000000000	0,012004126000	0,489387800000	0,000177101000	0,000025214000
59,000000000000	0,012004137000	0,489220450000	0,000177697000	0,000025702000
60,000000000000	0,012006804000	0,489039020000	0,000177572000	0,000026200000
61,000000000000	0,012009655000	0,488868410000	0,000177320000	0,000026335000
62,000000000000	0,012012116000	0,488674330000	0,000177907000	0,000027258000
63,000000000000	0,012013515000	0,488506780000	0,000177373000	0,000027404000
64,000000000000	0,012013395000	0,488342900000	0,000177666000	0,000028088000
65,000000000000	0,012015358000	0,488186570000	0,000177572000	0,000028306000
66,000000000000	0,012018241000	0,488018610000	0,000177593000	0,000028618000
67,000000000000	0,012019965000	0,487825960000	0,000177362000	0,000029240000
68,000000000000	0,012019976000	0,487690860000	0,000177383000	0,000029531000
69,001000000000	0,012020681000	0,487531270000	0,000177341000	0,000030018000
70,000000000000	0,012024583000	0,487333110000	0,000177708000	0,000030205000
71,000000000000	0,012027337000	0,487144330000	0,000177478000	0,000030828000
72,000000000000	0,012029484000	0,486974530000	0,000177467000	0,000031201000
73,000000000000	0,012030383000	0,486779020000	0,000177990000	0,000031523000
74,000000000000	0,012032118000	0,486605150000	0,000177603000	0,000031969000
75,000000000000	0,012034601000	0,486445960000	0,000177970000	0,000032322000
76,000000000000	0,012035826000	0,486314330000	0,000177760000	0,000032644000
77,000000000000	0,012036725000	0,486145560000	0,000177341000	0,000033131000
78,001000000000	0,012039869000	0,485967390000	0,000177666000	0,000033401000
79,000000000000	0,012043718000	0,485785350000	0,000178043000	0,000033941000
80,001000000000	0,012043252000	0,485604940000	0,000177676000	0,000034283000
81,000000000000	0,012042645000	0,485458620000	0,000178022000	0,000034677000
82,000000000000	0,012046450000	0,485294740000	0,000178168000	0,000035300000
83,000000000000	0,012048455000	0,485123930000	0,000177352000	0,000035549000
84,000000000000	0,012050157000	0,484955150000	0,000177666000	0,000035819000
85,000000000000	0,012050775000	0,484770050000	0,000177498000	0,000036462000
86,000000000000	0,012054364000	0,484615350000	0,000178011000	0,000036784000
87,000000000000	0,012054808000	0,484417190000	0,000177760000	0,000037199000
88,000000000000	0,012056554000	0,484238420000	0,000177792000	0,000037687000
89,001000000000	0,012060001000	0,484074130000	0,000177750000	0,000037904000
90,000000000000	0,012061866000	0,483898620000	0,000178001000	0,000038351000
91,000000000000	0,012061530000	0,483697800000	0,000178053000	0,000038828000
92,000000000000	0,012065096000	0,483507190000	0,000177603000	0,000039004000
93,001000000000	0,012067330000	0,483323720000	0,000177635000	0,000039720000
94,000000000000	0,012068403000	0,483149230000	0,000177813000	0,000040011000
95,000000000000	0,012070007000	0,482973110000	0,000177854000	0,000040426000
96,000000000000	0,012073889000	0,482813520000	0,000177687000	0,000040779000
97,000000000000	0,012073856000	0,482624950000	0,000178158000	0,000041173000
98,000000000000	0,012075428000	0,482464750000	0,000177320000	0,000041360000
99,000000000000	0,012078832000	0,482264320000	0,000177687000	0,000042013000
100,000000000000	0,012078940000	0,482102070000	0,000178106000	0,000042273000
101,000000000000	0,012081586000	0,481933710000	0,000178043000	0,000042771000
102,000000000000	0,012083700000	0,481786160000	0,000177990000	0,000043310000
103,000000000000	0,012085163000	0,481585340000	0,000178650000	0,000043653000
104,000000000000	0,012087776000	0,481401050000	0,000177478000	0,000043269000
105,000000000000	0,012090020000	0,481247790000	0,000178231000	0,000042802000
106,000000000000	0,012090443000	0,481034730000	0,000178650000	0,000042480000
107,000000000000	0,012095148000	0,480820650000	0,000178032000	0,000042055000
108,000000000000	0,012096807000	0,480633100000	0,000177771000	0,000041474000
109,000000000000	0,012098064000	0,480400850000	0,000178022000	0,000040924000
110,000000000000	0,012102216000	0,480193300000	0,000177457000	0,000040758000
111,001000000000	0,012101273000	0,480010650000	0,000177823000	0,000040447000
112,000000000000	0,012105024000	0,479831870000	0,000177289000	0,000039824000
113,000000000000	0,012106607000	0,479658810000	0,000177875000	0,000039585000
114,000000000000	0,012108016000	0,479476770000	0,000178189000	0,000039295000
115,000000000000	0,012109946000	0,479305750000	0,000177949000	0,000038921000
116,000000000000	0,012110531000	0,479129830000	0,000177886000	0,000038485000
117,000000000000	0,012114087000	0,478949020000	0,000177802000	0,000038185000
118,000000000000	0,012116353000	0,478800850000	0,000177205000	0,000037718000
119,000000000000	0,012118890000	0,478572490000	0,000177226000	0,000037313000
120,000000000000	0,012120993000	0,478365960000	0,000177498000	0,000037022000
121,000000000000	0,012120917000	0,478186360000	0,000178388000	0,000036441000
122,001000000000	0,012124982000	0,478048810000	0,000177792000	0,000035850000
123,000000000000	0,012124397000	0,477901260000	0,000177823000	0,000035622000
124,000000000000	0,012126240000	0,477679830000	0,000177635000	0,000035258000
125,000000000000	0,012128397000	0,477514730000	0,000177792000	0,000034698000
126,000000000000	0,012129861000	0,477329840000	0,000177813000	0,000034210000
127,000000000000	0,012132712000	0,477169020000	0,000177645000	0,000033910000
128,000000000000	0,012133124000	0,476978820000	0,000178137000	0,000033733000
129,000000000000	0,012136637000	0,476797390000	0,000177697000	0,000033090000
130,000000000000	0,012137320000	0,476654940000	0,000177216000	0,000033059000
131,000000000000	0,012140648000	0,476486160000	0,000177509000	0,000032042000
132,000000000000	0,012142306000	0,476314530000	0,000177572000	0,000031865000
133,000000000000	0,012143922000	0,476109020000	0,000176818000	0,000031461000
134,000000000000	0,012145710000	0,475997390000	0,000177498000	0,000030932000
135,001000000000	0,012146762000	0,475815760000	0,000177833000	0,000030693000
136,001000000000	0,012147770000	0,475584940000	0,000177237000	0,000030558000
137,000000000000	0,012152844000	0,475400250000	0,000177457000	0,000029894000
138,000000000000	0,012155858000	0,475200860000	0,000177090000	0,000029531000
139,000000000000	0,012158872000	0,475037390000	0,000176849000	0,000029064000
140,000000000000	0,012159652000	0,474803100000	0,000176870000	0,000028732000
141,000000000000	0,012161419000	0,474619840000	0,000177237000	0,000028151000
142,000000000000	0,012164205000	0,474436170000	0,000177300000	0,000027964000
143,001000000000	0,012166970000	0,474238410000	0,000177216000	0,000027507000
144,000000000000	0,012169040000	0,474041470000	0,000177561000	0,000027040000
