Versuchsteilnehmer 1: Dilshod
Versuchsteilnehmer 2: Lucas
Versuch: 
Startzeit: 25.03.2025 13:56:12
Stoppzeit: 25.03.2025 13:58:31
Probennummer: 
Gatespannung: 
Sweeprate: 
Strom: 
Magnetfeld: 
Temperatur: 
Bemerkung: 
Kommentar: 

Zeit/s          	U_AB (V)          	U_mano (V)          	U_sample (V)          	U_field (V)
0,000000000000	0,028605729000	0,068952133000	0,000078118000	0,000002874000
1,000000000000	0,028597013000	0,068972280000	0,000077794000	0,000002770000
2,000000000000	0,028602163000	0,068896715000	0,000078024000	0,000023388000
3,000000000000	0,028613145000	0,068888102000	0,000077909000	0,000043559000
4,000000000000	0,028622999000	0,068912514000	0,000078108000	0,000063721000
5,000000000000	0,028618262000	0,068928313000	0,000078872000	0,000084068000
6,000000000000	0,028630252000	0,068852830000	0,000079866000	0,000095991000
7,000000000000	0,028632539000	0,068831479000	0,000079458000	0,000096416000
8,000000000000	0,028636269000	0,068843951000	0,000079301000	0,000097028000
9,000000000000	0,028627975000	0,068854749000	0,000079929000	0,000097101000
10,000000000000	0,028627249000	0,068787716000	0,000078966000	0,000097796000
11,000000000000	0,028628853000	0,068756384000	0,000079500000	0,000097848000
12,000000000000	0,028629124000	0,068812231000	0,000079469000	0,000098429000
13,000000000000	0,028642470000	0,068744444000	0,000079301000	0,000098875000
14,001000000000	0,028651294000	0,068701273000	0,000079448000	0,000099218000
15,000000000000	0,028652411000	0,068658408000	0,000079846000	0,000099622000
16,000000000000	0,028656238000	0,068677207000	0,000079835000	0,000100027000
17,000000000000	0,028655240000	0,068674554000	0,000080285000	0,000100390000
18,000000000000	0,028655305000	0,068668451000	0,000080107000	0,000101065000
19,000000000000	0,028667350000	0,068603337000	0,000079898000	0,000101231000
20,000000000000	0,028679351000	0,068584170000	0,000079898000	0,000101583000
21,000000000000	0,028677508000	0,068574230000	0,000080348000	0,000102113000
22,000000000000	0,028676695000	0,068543000000	0,000080107000	0,000102414000
23,000000000000	0,028690626000	0,068505340000	0,000079835000	0,000102860000
24,000000000000	0,028685086000	0,068467701000	0,000080275000	0,000103296000
25,000000000000	0,028704253000	0,068450759000	0,000080348000	0,000103700000
26,000000000000	0,028704318000	0,068483030000	0,000080160000	0,000104219000
27,000000000000	0,028705640000	0,068443533000	0,000080128000	0,000104271000
28,000000000000	0,028707483000	0,068447840000	0,000080254000	0,000104738000
29,000000000000	0,028698409000	0,068430388000	0,000080369000	0,000105257000
30,000000000000	0,028699645000	0,068404241000	0,000080369000	0,000105547000
31,000000000000	0,028713956000	0,068337065000	0,000081028000	0,000106170000
32,000000000000	0,028736776000	0,068319226000	0,000080536000	0,000106606000
33,000000000000	0,028729252000	0,068322879000	0,000080578000	0,000107104000
34,000000000000	0,028728667000	0,068311898000	0,000081154000	0,000106989000
35,001000000000	0,028728298000	0,068270176000	0,000081657000	0,000107820000
36,000000000000	0,028732721000	0,068233578000	0,000081709000	0,000108079000
37,000000000000	0,028741210000	0,068241987000	0,000083332000	0,000108598000
38,000000000000	0,028750718000	0,068230251000	0,000092136000	0,000108919000
39,000000000000	0,028757179000	0,068186304000	0,000107023000	0,000109179000
40,000000000000	0,028750858000	0,068168158000	0,000126505000	0,000109791000
41,000000000000	0,028761667000	0,068122983000	0,000136440000	0,000110248000
42,000000000000	0,028771684000	0,068107633000	0,000142658000	0,000110642000
43,000000000000	0,028771305000	0,068073933000	0,000146814000	0,000111015000
44,001000000000	0,028766762000	0,068043561000	0,000149191000	0,000111337000
45,000000000000	0,028779598000	0,068038845000	0,000151641000	0,000111638000
46,000000000000	0,028786981000	0,067999655000	0,000155608000	0,000112012000
47,000000000000	0,028793160000	0,067985060000	0,000157493000	0,000112696000
48,000000000000	0,028792857000	0,067956464000	0,000159471000	0,000113039000
49,000000000000	0,028797150000	0,067918294000	0,000161691000	0,000113568000
50,000000000000	0,028810267000	0,067909027000	0,000164371000	0,000113807000
51,000000000000	0,028798668000	0,067897678000	0,000166747000	0,000114201000
52,000000000000	0,028814441000	0,067837667000	0,000169563000	0,000114512000
53,000000000000	0,028818095000	0,067828666000	0,000173562000	0,000114938000
54,000000000000	0,028821455000	0,067810826000	0,000175384000	0,000115436000
55,000000000000	0,028829131000	0,067802926000	0,000176797000	0,000116204000
56,000000000000	0,028827234000	0,067780004000	0,000175729000	0,000115986000
57,000000000000	0,028824870000	0,067780882000	0,000176336000	0,000116152000
58,000000000000	0,028832307000	0,067753060000	0,000175844000	0,000116847000
59,001000000000	0,028853523000	0,067671577000	0,000175928000	0,000117220000
60,000000000000	0,028850932000	0,067679639000	0,000176473000	0,000117947000
61,000000000000	0,028848894000	0,067680047000	0,000175949000	0,000118279000
62,000000000000	0,028842997000	0,067707175000	0,000176326000	0,000118611000
63,000000000000	0,028857122000	0,067650716000	0,000176190000	0,000118860000
64,000000000000	0,028873471000	0,067589215000	0,000176588000	0,000119358000
65,000000000000	0,028863595000	0,067571600000	0,000177163000	0,000119835000
66,000000000000	0,028887575000	0,067534348000	0,000176734000	0,000120510000
67,000000000000	0,028892692000	0,067510099000	0,000177237000	0,000120779000
68,000000000000	0,028892204000	0,067467908000	0,000177195000	0,000121070000
69,000000000000	0,028892161000	0,067438699000	0,000177153000	0,000121433000
70,001000000000	0,028909973000	0,067409612000	0,000177038000	0,000121994000
71,000000000000	0,028908205000	0,067401488000	0,000178001000	0,000122294000
72,000000000000	0,028912683000	0,067343355000	0,000177582000	0,000122543000
73,000000000000	0,028923079000	0,067320555000	0,000177300000	0,000122896000
74,000000000000	0,028911956000	0,067319535000	0,000177614000	0,000123488000
75,000000000000	0,028915773000	0,067356480000	0,000177666000	0,000123955000
76,000000000000	0,028926809000	0,067333272000	0,000177446000	0,000124038000
77,000000000000	0,028930625000	0,067280834000	0,000177268000	0,000123840000
78,000000000000	0,028934560000	0,067241970000	0,000177478000	0,000123540000
79,000000000000	0,028947461000	0,067241174000	0,000177320000	0,000123280000
80,000000000000	0,028943417000	0,067191839000	0,000177781000	0,000122948000
81,000000000000	0,028949607000	0,067163283000	0,000177697000	0,000122160000
82,000000000000	0,028971593000	0,067170917000	0,000177750000	0,000122077000
83,000000000000	0,028964362000	0,067151954000	0,000177593000	0,000121516000
84,000000000000	0,028970910000	0,067113008000	0,000177101000	0,000121143000
85,001000000000	0,028973067000	0,067065874000	0,000177258000	0,000120728000
86,000000000000	0,028971539000	0,067072957000	0,000177488000	0,000120188000
87,001000000000	0,028981046000	0,067059566000	0,000177163000	0,000120105000
88,000000000000	0,028984136000	0,067019335000	0,000176996000	0,000119472000
89,000000000000	0,028990001000	0,066999617000	0,000177205000	0,000119057000
90,000000000000	0,028997416000	0,066983920000	0,000176745000	0,000118746000
91,001000000000	0,029008821000	0,066935606000	0,000177174000	0,000118289000
92,001000000000	0,028996116000	0,066941239000	0,000177216000	0,000117802000
93,000000000000	0,029009136000	0,066913051000	0,000176577000	0,000117521000
94,000000000000	0,029011120000	0,066851121000	0,000176787000	0,000117075000
95,000000000000	0,029037908000	0,066833751000	0,000176734000	0,000116504000
96,000000000000	0,029030904000	0,066821361000	0,000176902000	0,000116235000
97,000000000000	0,029035913000	0,066819728000	0,000176546000	0,000115934000
98,001000000000	0,029033344000	0,066799847000	0,000176148000	0,000115550000
99,000000000000	0,029036282000	0,066783212000	0,000176630000	0,000114844000
100,000000000000	0,029044608000	0,066767433000	0,000175719000	0,000114606000
101,000000000000	0,029060468000	0,066696400000	0,000176567000	0,000113983000
102,000000000000	0,029056479000	0,066697686000	0,000176096000	0,000113910000
103,000000000000	0,029062582000	0,066691828000	0,000175237000	0,000113360000
104,000000000000	0,029064501000	0,066663905000	0,000175269000	0,000112779000
105,000000000000	0,029066431000	0,066646657000	0,000175363000	0,000112624000
106,000000000000	0,029071027000	0,066645657000	0,000174661000	0,000112292000
107,000000000000	0,029068718000	0,066630552000	0,000174578000	0,000111700000
108,000000000000	0,029078009000	0,066567847000	0,000173248000	0,000111524000
109,000000000000	0,029089663000	0,066512449000	0,000172714000	0,000111047000
110,000000000000	0,029096677000	0,066507102000	0,000170736000	0,000110621000
111,000000000000	0,029092015000	0,066530575000	0,000170128000	0,000110113000
112,000000000000	0,029105328000	0,066460195000	0,000166087000	0,000109739000
113,000000000000	0,029112321000	0,066428945000	0,000155462000	0,000109137000
114,000000000000	0,029122912000	0,066402797000	0,000144302000	0,000108805000
115,000000000000	0,029114316000	0,066448765000	0,000139685000	0,000108577000
116,001000000000	0,029117752000	0,066419453000	0,000134535000	0,000108183000
117,000000000000	0,029121340000	0,066344910000	0,000124505000	0,000107871000
118,000000000000	0,029137624000	0,066309128000	0,000122349000	0,000107197000
119,000000000000	0,029135521000	0,066336786000	0,000122631000	0,000106948000
120,000000000000	0,029137374000	0,066319354000	0,000109430000	0,000106512000
121,001000000000	0,029154948000	0,066286940000	0,000107567000	0,000106325000
122,000000000000	0,029145180000	0,066257935000	0,000101390000	0,000105744000
123,000000000000	0,029137158000	0,066288349000	0,000101359000	0,000105329000
124,000000000000	0,029141407000	0,066259139000	0,000095025000	0,000105080000
125,000000000000	0,029154536000	0,066202374000	0,000092377000	0,000104489000
126,000000000000	0,029167643000	0,066187963000	0,000092450000	0,000104281000
127,000000000000	0,029165008000	0,066169021000	0,000086504000	0,000103742000
128,000000000000	0,029179514000	0,066126565000	0,000079877000	0,000103379000
129,000000000000	0,029187449000	0,066123319000	0,000080704000	0,000103078000
130,000000000000	0,029186864000	0,066107255000	0,000079804000	0,000102507000
131,000000000000	0,029173453000	0,066104643000	0,000079688000	0,000102040000
132,000000000000	0,029186983000	0,066090559000	0,000079385000	0,000101978000
133,000000000000	0,029188967000	0,066037893000	0,000079866000	0,000101241000
134,000000000000	0,029196111000	0,065996416000	0,000079552000	0,000100888000
135,000000000000	0,029195016000	0,065929874000	0,000079490000	0,000100722000
136,000000000000	0,029210096000	0,065967820000	0,000079825000	0,000100266000
137,000000000000	0,029219344000	0,065951796000	0,000080065000	0,000099768000
138,000000000000	0,029216005000	0,065888112000	0,000079636000	0,000099301000
139,000000000000	0,029215094000	0,065888438000	0,000079793000	0,000098844000
