Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),pressure_manometer/Pascal,temp_manometer/K
38.0,0.012812569,0.41968896,7.8495e-05,1.7266e-05,44118.03610837871,3.447314874388565
39.0,0.01281658,0.41941505,7.8411e-05,1.7785e-05,44089.242472085665,3.4467850862731613
40.0,0.012821253,0.41912423,7.8568e-05,1.8179e-05,44058.67124319025,3.446222335394138
41.0,0.012823107,0.41883607,7.839e-05,1.8636e-05,44028.379635603065,3.4456644714155615
42.0,0.012827064,0.41858056,7.8861e-05,1.9134e-05,44001.52022189333,3.4451695992776914
43.0,0.012830869,0.41833852,7.8663e-05,1.9424e-05,43976.07678525951,3.4447006275363234
44.001,0.01283411,0.41805138,7.8841e-05,1.9829e-05,43945.89240088075,3.444144033097534
45.001,0.01283707,0.41777852,7.8893e-05,2.0441e-05,43917.20914141991,3.443614879667991
46.0,0.012842892,0.41747301,7.8694e-05,2.0638e-05,43885.09368808163,3.443022131342623
47.0,0.012844854,0.41720444,7.8998e-05,2.0898e-05,43856.86139682092,3.442500811568121
48.0,0.012848366,0.41694852,7.905e-05,2.152e-05,43829.958883586216,3.4420038355711315
49.0,0.012852919,0.41666811,7.9217e-05,2.1873e-05,43800.481962141464,3.4414590652249792
50.0,0.012856237,0.41637628,7.9092e-05,2.2133e-05,43769.80456124555,3.4408918453413713
51.0,0.012858579,0.4161273,7.9196e-05,2.2319e-05,43743.6315863113,3.4404076990845245
52.0,0.012863294,0.41591648,7.9259e-05,2.2848e-05,43721.470020821536,3.439997602571271
53.0,0.012865701,0.41564669,7.9458e-05,2.3564e-05,43693.10948219388,3.4394725899920524
54.0,0.012869105,0.41535628,7.9395e-05,2.3772e-05,43662.58135282342,3.4389071933451163
55.0,0.012873691,0.41511995,7.95e-05,2.4332e-05,43637.73815591519,3.4384468873604046
56.0,0.012876716,0.41485505,7.9887e-05,2.4519e-05,43609.891657963206,3.437930724286284
57.0,0.012879393,0.41457914,7.9615e-05,2.5007e-05,43580.887780085024,3.437392871111813
58.001,0.01288347,0.41429016,7.9961e-05,2.5526e-05,43550.50997344794,3.436829280102483
59.0,0.012886494,0.41405261,8.0641e-05,2.5951e-05,43525.53852917276,3.436365792822849
60.0,0.012890386,0.41376587,7.9898e-05,2.6273e-05,43495.39619311103,3.4358060907534096
61.0,0.012892207,0.41349424,8.0003e-05,2.6698e-05,43466.842232225055,3.435275640795225
62.001,0.012896945,0.41324281,8.0704e-05,2.7124e-05,43440.411711349,3.4347844282687947
63.0,0.012899623,0.41301587,8.0861e-05,2.7435e-05,43416.555598683,3.434340887768388
64.0,0.012902311,0.41280669,8.107e-05,2.8047e-05,43394.56643129305,3.433931912198836
65.0,0.012905195,0.41260424,8.1698e-05,2.8213e-05,43373.28472683712,3.4335359612956835
66.0,0.012909098,0.41231118,8.1353e-05,2.8452e-05,43342.47802736634,3.4329625630262575
67.0,0.012911364,0.41205159,8.6231e-05,2.9012e-05,43315.18972082291,3.432454421705367
68.0,0.012915516,0.4117671,0.00011278,2.9759e-05,43285.28390654447,3.4318972906546312
69.0,0.012920568,0.41150424,0.000144103,2.9873e-05,43257.65185500933,3.431382287417144
70.0,0.012923516,0.41122343,0.000155776,3.0506e-05,43228.13288524755,3.4308318702851626
71.0,0.012927538,0.41098098,0.000165732,3.0683e-05,43202.64634908878,3.4303564383844396
72.0,0.012931398,0.41073037,0.000173437,3.1098e-05,43176.30202726263,3.429864805846959
73.0,0.012935355,0.4104571,0.000174515,3.1668e-05,43147.57566827683,3.4293284890557594
74.0,0.012939431,0.41015241,0.000174892,3.1762e-05,43115.546413988464,3.4287302230568932
75.0,0.012944082,0.40986731,0.000176232,3.2374e-05,43085.57647602655,3.4281701503626105
76.0,0.012946293,0.40966241,0.000176232,3.2664e-05,43064.03722562881,3.4277674661485023
77.0,0.012950521,0.40938098,0.000176169,3.3214e-05,43034.45308097563,3.4272141577001527
78.0,0.012955541,0.40905772,0.000176556,3.3567e-05,43000.47173356923,3.4265782915615355
79.0,0.012958847,0.40877239,0.000176305,3.3878e-05,42970.477617825025,3.4260167530567096
80.0,0.012962544,0.40850259,0.00017641,3.421e-05,42942.11602798945,3.425485534316391
81.0,0.012965547,0.40831525,0.000176881,3.4864e-05,42922.42269870925,3.4251165344505954
82.0,0.012968778,0.4079728,0.000176106,3.5175e-05,42886.42408329341,3.424441721594552
83.0,0.012974339,0.40768994,0.000176891,3.5435e-05,42856.68961590685,3.4238840446533163
84.0,0.012977451,0.40753117,0.000175939,3.5736e-05,42839.999587670405,3.423570904625232
85.0,0.012981332,0.40706117,0.000176755,3.6524e-05,42790.59281516217,3.4226434459954884
86.0,0.012985397,0.40682464,0.000176483,3.6742e-05,42765.72859409542,3.4221764236636334
87.001,0.012987771,0.40651198,0.000176274,3.7126e-05,42732.86152709026,3.4215588028592316
88.0,0.012991772,0.40630076,0.000176787,3.7437e-05,42710.65791328347,3.4211413823440666
89.0,0.012995425,0.40605117,0.000176452,3.7915e-05,42684.42081466575,3.420647944530098
90.0,0.012998157,0.40579484,0.000176808,3.8268e-05,42657.4752019061,3.4201409683126447
91.0,0.013000965,0.4055575,0.000176567,3.8838e-05,42632.52583299736,3.4196713579512727
92.0,0.013003599,0.40533831,0.000176881,3.9461e-05,42609.484406473784,3.4192374948513007
93.001,0.013006277,0.40509974,0.000177478,3.9212e-05,42584.405738990194,3.4187650908183125
94.0,0.013010798,0.40487566,0.000177132,3.9969e-05,42560.85027179095,3.418321207815945
95.0,0.01301289,0.40465668,0.00017664,4.0447e-05,42537.83092063381,3.4178872669853346
96.0,0.013015373,0.40446219,0.000176598,4.0758e-05,42517.38597768673,3.4175017235287557
97.0,0.013019395,0.40427546,0.000176776,4.1235e-05,42497.756772090004,3.417131445005049
98.0,0.013019709,0.40406056,0.000177132,4.1702e-05,42475.16631376656,3.41670516330521
99.0,0.013022831,0.40386056,0.000176766,4.1754e-05,42454.14215525241,3.4163082999408627
100.0,0.013026257,0.40364872,0.000177373,4.2636e-05,42431.87336655424,3.4158877973368416
101.0,0.0130299,0.40345566,0.000177279,4.2844e-05,42411.57874634053,3.4155044430868053
102.0,0.013031287,0.40325321,0.000176828,4.3207e-05,42390.29704188459,3.4151023101191376
103.0,0.013034821,0.40305893,0.00017709,4.3476e-05,42369.87417430395,3.4147162771256094
104.001,0.013037239,0.40287628,0.000177289,4.3331e-05,42350.67386154091,3.4143532381137183
105.0,0.01303893,0.40271526,0.000176996,4.2719e-05,42333.747311521176,3.4140330990472436
106.0,0.013043451,0.40250199,0.000177708,4.2698e-05,42311.328200089614,3.4136089435738435
107.0,0.013044589,0.40227791,0.00017641,4.1982e-05,42287.77273289037,3.413163125238399
108.0,0.013047874,0.40211097,0.000177216,4.1474e-05,42270.22386777862,3.4128308806354637
109.0,0.013049034,0.40195954,0.000176745,4.1204e-05,42254.30542615963,3.412529423418919
110.0,0.013051506,0.40179893,0.000176902,4.0696e-05,42237.42197566485,3.4122096073237156
111.0,0.013054292,0.40158526,0.000176766,4.1048e-05,42214.960815916274,3.4117840010213087
112.0,0.01305671,0.40140832,0.000177362,4.0011e-05,42196.36074287881,3.4114314407913486
113.0,0.013058661,0.40122852,0.000176776,3.9544e-05,42177.46002437459,3.4110730742429136
114.001,0.013061447,0.40109444,0.000176776,3.9087e-05,42163.36542850671,3.410805763368362
115.0,0.013062206,0.40096689,0.000176682,3.8932e-05,42149.95727141432,3.410551415059034
116.0,0.013065046,0.40084424,0.000176881,3.8371e-05,42137.06420620552,3.4103067862745853
117.0,0.013066564,0.4007271,0.000176368,3.7749e-05,42124.75035656378,3.410073100082156
118.0,0.013069849,0.40057546,0.000176441,3.7593e-05,42108.80983957836,3.4097705201733595
119.0,0.01307218,0.40037383,0.000176368,3.7188e-05,42087.61433417233,3.4093680710838195
120.0,0.013071106,0.40024077,0.000176347,3.6908e-05,42073.62696151287,3.409102411160266
121.0,0.013074803,0.40011567,0.000176378,3.6358e-05,42060.476350362274,3.4088525892445936
122.0,0.01307695,0.39998506,0.000176158,3.6182e-05,42046.746523644615,3.408591707622239
123.0,0.013080202,0.39981302,0.000176336,3.5746e-05,42028.66154249075,3.4082479854175767
124.0,0.013081243,0.39965873,0.000176452,3.531e-05,42012.44245540501,3.4079396412277845
125.0,0.01308366,0.39952546,0.000176797,3.4792e-05,41998.43300737911,3.407673240119569
126.0,0.013085319,0.39936669,0.000176588,3.4387e-05,41981.74297914266,3.407355787145402
127.0,0.013087834,0.3992473,0.000176054,3.4003e-05,41969.19260771765,3.4071170163713376
128.0,0.013088604,0.39910547,0.000176315,3.3629e-05,41954.28332570734,3.406833304580579
129.0,0.013091498,0.39896036,0.000175604,3.3183e-05,41939.029247497405,3.406542961028349
130.0,0.013094165,0.39875832,0.000176336,3.2841e-05,41917.79064256642,3.406138590058469
131.001,0.013096399,0.39855261,0.000175897,3.1855e-05,41896.16624432669,3.4057267314455975
132.0,0.013100291,0.39835238,0.000175185,3.1917e-05,41875.11790803026,3.405325706448527
133.0,0.013102188,0.39813401,0.000174148,3.1731e-05,41852.16268055659,3.404888194855083
134.0,0.013105928,0.39797523,0.000171468,3.1191e-05,41835.471601112215,3.4045699719237383
135.0,0.013107706,0.39779136,0.00014761,3.0724e-05,41816.143040982235,3.404201356950746
136.001,0.013111262,0.39756972,0.00012975,3.0205e-05,41792.84406851687,3.403756869070747
137.0,0.013113885,0.39734687,0.000117921,2.9925e-05,41769.41789989248,3.4033097856331636
138.0,0.013117127,0.39713013,0.000100186,2.9437e-05,41746.6340193107,3.4028747974545723
139.0,0.013119046,0.39692197,8.6849e-05,2.9655e-05,41724.75207512919,3.4024568778300623
140.0,0.013122699,0.39670115,8.0735e-05,2.868e-05,41701.53930171372,3.4020133788884865
141.0,0.013126623,0.39649809,7.9908e-05,2.8203e-05,41680.19347357431,3.4016054020978683
142.0,0.01313044,0.39625044,7.9668e-05,2.7497e-05,41654.16030929417,3.401107646298826
143.001,0.013131968,0.39601605,7.9657e-05,2.7601e-05,41629.52104672352,3.4006363481851234
144.0,0.013135567,0.39579299,7.927e-05,2.7248e-05,41606.0728027327,3.4001876565878395
145.0,0.013138885,0.39555544,7.9856e-05,2.6854e-05,41581.10135845752,3.3997096298786866
146.0,0.013144663,0.39526095,7.949e-05,2.6148e-05,41550.144336253376,3.3991167520645016
147.0,0.013147709,0.39500809,7.9856e-05,2.592e-05,41523.563492643945,3.3986074468571736
148.001,0.013151103,0.3947485,7.8935e-05,2.566e-05,41496.275186100516,3.398084356824513
149.0,0.013153433,0.39453401,7.9406e-05,2.5277e-05,41473.72782730202,3.397651970566427
150.001,0.013159071,0.3942832,7.9291e-05,2.4695e-05,41447.36248131736,3.397146165852373
151.0,0.013161629,0.39401646,7.8987e-05,2.4249e-05,41419.32256110705,3.3966079965393927
152.0,0.01316577,0.39373973,7.839e-05,2.3876e-05,41390.23248417895,3.396049411144036
153.0,0.013168773,0.39348361,7.8725e-05,2.3315e-05,41363.30894678574,3.395532190853587
154.001,0.013171744,0.39329851,7.9039e-05,2.3212e-05,41343.851088080904,3.3951582498122077
155.0,0.013175321,0.39308279,7.8296e-05,2.2859e-05,41321.17443070755,3.3947222997040116
156.0,0.013177641,0.39279667,7.8422e-05,2.2309e-05,41291.09726953722,3.3941438280401814
157.0,0.013183843,0.39253279,7.8296e-05,2.1873e-05,41263.35799479366,3.3936100681068124
158.0,0.013185165,0.39231279,7.8118e-05,2.1365e-05,41240.2314204281,3.393164880365812
159.0,0.01319,0.39209443,7.8757e-05,2.0939e-05,41217.27724416236,3.392722844311768
160.0,0.01319348,0.39180524,7.861e-05,2.1157e-05,41186.87736215883,3.3921371675512355
161.0,0.013196928,0.39155688,7.8286e-05,2.041e-05,41160.76956211597,3.391633947602518
162.0,0.013200212,0.39135055,7.7961e-05,1.9902e-05,41139.079988984864,3.391215723453336
163.0,0.013203421,0.39110606,7.8202e-05,1.9642e-05,41113.37900640924,3.390719957142775
164.0,0.013208484,0.39084443,7.8328e-05,1.931e-05,41085.87625344897,3.390189202864618
165.0,0.013211791,0.39058545,7.8443e-05,1.8428e-05,41058.65207058901,3.3896635877927794
166.0,0.013215238,0.39035239,7.8579e-05,1.8231e-05,41034.15261867247,3.3891903773379
