Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),pressure_manometer/Pascal,temp_manometer/K
0.0,0.11445801,0.001605386,7.7804e-05,2.802e-06,0.016875944870192835,963.4900946065255
1.0,0.11447664,0.001650455,7.7678e-05,2.77e-06,0.017349713770229785,945.2666745506406
2.001,0.11449849,0.00162841,7.6956e-05,3.154e-06,0.017117974983007645,954.0795227423828
3.001,0.11448734,0.001611897,7.7616e-05,2.3326e-05,0.016944389018235625,960.8070431408975
4.001,0.11449741,0.001603671,7.8118e-05,4.358e-05,0.016857916654266957,964.1997120657461
5.0,0.11449067,0.001622389,7.8359e-05,6.3762e-05,0.01705468175380082,956.5198189386061
6.0,0.11449526,0.001621776,7.7898e-05,8.3861e-05,0.017048237849216233,956.7690798714674
7.0,0.11444882,0.001612509,7.8244e-05,0.000104063,0.016950822410740952,960.5557424085479
8.0,0.11448506,0.001606549,7.8778e-05,0.000124442,0.01688817041836881,963.0095689558393
9.0,0.11446846,0.001616428,7.9594e-05,0.000144292,0.016992019249349417,958.9501269345748
10.001,0.11443943,0.001630043,8.0118e-05,0.000144427,0.017135141208434446,953.4201616171763
11.0,0.11443739,0.001615939,8.0358e-05,0.000144686,0.01698687884259271,959.1501298786305
12.0,0.11441953,0.00161204,7.9469e-05,0.000145153,0.01694589224556939,960.7483105026486
13.001,0.11440558,0.001611979,8.0693e-05,0.000145413,0.016945251008734705,960.7733632651041
14.0,0.11441957,0.001615653,8.0034e-05,0.000145745,0.01698387238792519,959.2671499378267
15.0,0.11443211,0.001622736,7.9511e-05,0.000146378,0.017058329445303024,956.3787870156982
16.001,0.11444622,0.001601589,8.0411e-05,0.000146969,0.016836030505253733,965.0628178782406
17.0,0.11445311,0.001620347,8.0003e-05,0.000147094,0.01703321608795788,957.3507328124325
18.0,0.11444167,0.001623083,8.039e-05,0.000147415,0.017061977136805226,956.2378033816324
19.0,0.11441128,0.001617776,8.0264e-05,0.000147934,0.01700618953218795,958.3992908826482
20.0,0.11440972,0.001614489,8.0557e-05,0.00014836,0.016971636327669955,959.7437558164845
21.0,0.11440777,0.001616163,8.0369e-05,0.000148878,0.016989233548346295,959.0585009607596
22.0,0.11438101,0.001635758,8.0819e-05,0.000149283,0.017195217741388606,951.1209057647875
23.0,0.11434799,0.001625655,8.0432e-05,0.000149594,0.017089014204654415,955.194320907457
24.001,0.11440529,0.001599303,8.0955e-05,0.000149999,0.01681199989207207,966.0125642078059
25.0,0.11437825,0.001606774,8.0798e-05,0.00015031,0.01689053563620165,962.916668263978
26.0,0.11438227,0.00162198,8.0662e-05,0.000150684,0.01705038231338468,956.6861116865939
27.0,0.11440115,0.001625103,8.0767e-05,0.000151306,0.01708321153690451,955.4180491201364
28.001,0.11439917,0.001602793,8.0474e-05,0.000151421,0.016848687048679246,964.5634734765215
29.0,0.114387,0.001600548,8.0097e-05,0.000151981,0.016825087430747124,965.4950446445325
30.0,0.1144017,0.001623021,8.0871e-05,0.000152334,0.017061325387891287,956.2629899990236
31.0,0.11439123,0.001651026,8.1227e-05,0.000152635,0.017355716167485574,945.0409151582185
32.0,0.11438943,0.001609509,8.061e-05,0.000153247,0.01691928617296974,961.7890715902386
33.0,0.11438663,0.001612979,8.151e-05,0.000153506,0.01695576308799178,960.3628536656754
34.0,0.11442804,0.001622593,8.0987e-05,0.000153973,0.017056826217969265,956.4369009484062
35.0,0.11441622,0.001623123,8.1353e-05,0.000154388,0.01706239761997551,956.2215547687373
36.0,0.11441411,0.001609917,8.1688e-05,0.000154834,0.016923575101306626,961.6211226515697
37.0,0.1143931,0.001601079,8.1751e-05,0.000155187,0.016830669344832627,965.2745154154853
38.0,0.1144016,0.001619551,8.1395e-05,0.000155664,0.017024848472869253,957.675088999628
39.0,0.11443619,0.001628798,8.2735e-05,0.000155924,0.017122053669759392,953.9227629653038
40.0,0.11441915,0.001622429,8.4839e-05,0.000156526,0.0170551022369711,956.5035591931899
41.0,0.11443404,0.00160461,9.1246e-05,0.000156837,0.016867787496689345,963.8110305890295
42.0,0.11443879,0.001622981,0.000102657,0.000156878,0.017060904904721005,956.2792402473422
43.0,0.1144429,0.001635432,0.0001197,0.000157781,0.0171917908035508,951.2517157041847
44.0,0.11441237,0.001626389,0.000131582,0.000158051,0.017096730070829104,954.89701561929
45.001,0.11444409,0.001606794,0.000138136,0.000158476,0.01689074587778679,962.9084114326233
46.0,0.1144407,0.00161996,0.000141402,0.000159037,0.017029147913285393,957.508396717742
47.0,0.11444487,0.001635575,0.000145872,0.00015939,0.017193294030884564,951.194330741998
48.0,0.11443217,0.001623879,0.0001485,0.000159192,0.017070344751893854,955.9145765337896
49.0,0.11443354,0.001606427,0.000150102,0.000160095,0.016886887944699443,963.0599504851682
50.0,0.11443017,0.001621144,0.00015253,0.000160894,0.017041594215125765,957.0262246921754
51.0,0.1144295,0.001617612,0.000154907,0.000160894,0.017004465551189788,958.4662672697987
52.0,0.11441161,0.001626798,0.000156121,0.00016134,0.017101029511245248,954.7314441726139
53.0,0.11443901,0.001603059,0.000159576,0.000161745,0.016851483261761627,964.4532341796839
54.0,0.11442489,0.00161551,0.000160633,0.000162554,0.016982369160591423,959.325672406772
55.001,0.11441687,0.001631268,0.000162256,0.000162606,0.017148018505524356,952.9262339549362
56.0,0.11441468,0.001620143,0.000163837,0.000162824,0.01703107162378944,957.4338349514014
57.0,0.11440607,0.001607406,0.000164915,0.000163094,0.01689717927029212,962.655831917742
58.0,0.11439247,0.001602038,0.000167113,0.000163727,0.01684075042884016,964.8765303301025
59.0,0.11439281,0.001615755,0.000168904,0.000164038,0.016984944620009407,959.2254117060231
60.001,0.11438662,0.001623777,0.000170767,0.000164453,0.017069272519809636,955.9559808739898
61.0,0.11438011,0.001612795,0.000173562,0.000165096,0.016953828865408475,960.4383568358942
62.0,0.11437946,0.001615939,0.00017642,0.000165221,0.01698687884259271,959.1501298786305
63.0,0.11436159,0.001640453,0.000177802,0.000165584,0.017244571953500556,949.2416222380339
64.0,0.11436403,0.001635166,0.000178284,0.000165927,0.01718899459046842,951.3584811441008
65.001,0.11433852,0.00162247,0.00017887,0.000166653,0.01705553323222064,956.4868936203889
66.0,0.11430567,0.001608447,0.000177907,0.000167068,0.01690812234479873,962.2265525992118
67.0,0.11429686,0.001633819,0.000178242,0.000167421,0.017174834819709144,951.8995591566027
68.0,0.11429041,0.001639984,0.00017864,0.000167857,0.01723964178832899,949.4289629125262
69.0,0.11428375,0.001624961,0.000178189,0.000168386,0.017081718821650008,955.4756220749953
70.0,0.11426591,0.001625103,0.000178713,0.000168759,0.01708321153690451,955.4180491201364
71.0,0.11425239,0.001625185,0.000178849,0.000169102,0.017084073527403588,955.3848064354273
72.0,0.11423134,0.001664539,0.000178671,0.000169351,0.01749776589448638,939.7344682204684
73.0,0.11425216,0.001589281,0.000179236,0.000169745,0.016706647833757696,970.2021079211596
74.0,0.11425571,0.001614265,0.00017933,0.000169984,0.01696928162191637,959.8355369200988
75.0,0.11423603,0.001615632,0.000179645,0.000170772,0.01698365163426079,959.2757436269717
76.0,0.11424398,0.001649842,0.000179665,0.000171032,0.017343269865645203,945.5091790550626
77.0,0.11420754,0.001639963,0.000179393,0.000171457,0.017239421034664592,949.4373533085336
78.0,0.11421323,0.001603222,0.000179289,0.00017153,0.016853196730680534,964.3856959967087
79.0,0.11421514,0.001629308,0.000180053,0.000172225,0.017127414830180498,953.7168036958558
80.0,0.11421484,0.00164376,0.000180042,0.000172505,0.017279335399603694,947.9230822474229
81.0,0.11421369,0.001636554,0.000180021,0.00017237,0.017203585356477237,950.8016802128866
82.0,0.1141976,0.001628573,0.000179728,0.000171571,0.017119688451926546,954.0136601888835
83.0,0.11418445,0.001632492,0.00017976,0.00017154,0.01716088529053501,952.4333025314826
84.0,0.11419191,0.001645719,0.000179194,0.000171115,0.017299928562868293,947.1440085004872
85.0,0.11418134,0.001642739,0.000179906,0.000170679,0.017268602566682223,948.3297132013005
86.0,0.11418501,0.001624614,0.00017976,0.000170378,0.017078071130147802,955.6163448243578
87.0,0.11418199,0.001637555,0.000179488,0.00016989,0.017214107947813563,950.4005949361535
88.0,0.11417444,0.001647679,0.000179498,0.000169371,0.017320532238212154,946.3660226554903
89.001,0.11417504,0.001646964,0.000179372,0.000168967,0.017313016101543347,946.6496568387108
90.0,0.11415841,0.001624103,0.000179079,0.000168562,0.01707269945764744,955.8236639706874
91.0,0.11416121,0.001615408,0.000179132,0.000168355,0.016981296928507205,959.3674207749564
92.0,0.11415509,0.00164425,0.000178776,0.000167774,0.01728448631843966,947.7280749247366
93.0,0.11416021,0.001645658,0.000179215,0.000167441,0.017299287326033613,947.1682451448855
94.0,0.1141403,0.00163384,0.000178807,0.000166871,0.017175055573373545,951.8911181589565
95.0,0.11416875,0.001627267,0.000179153,0.000166352,0.017105959676416812,954.5416655555891
96.0,0.11418864,0.001644515,0.000179236,0.000166207,0.01728727201944278,947.6226505697775
97.0,0.11417655,0.001643515,0.000179016,0.000165595,0.01727675994018571,948.0206208384594
98.0,0.11417807,0.001639085,0.000178807,0.000165449,0.017230191429076884,949.7883058783243
99.0,0.11418497,0.001615551,0.000178325,0.000164982,0.016982800155840964,959.3088923891942
100.0,0.11417418,0.001638085,0.000178242,0.000164557,0.017219679349819814,950.1883910940519
101.0,0.11416838,0.001641841,0.000177854,0.000164121,0.017259162719509374,948.68769209409
102.0,0.11417878,0.001642719,0.000178294,0.000163613,0.017268392325097078,948.3376825914722
103.0,0.11420364,0.00161698,0.000178231,0.000163436,0.01699782191709932,958.724473119868
104.0,0.1142026,0.001637228,0.000177792,0.000163156,0.0172106704978965,950.5315755936049
105.0,0.11421925,0.001648985,0.000178388,0.000162772,0.01733426101372189,945.8484527570562
106.0,0.11422231,0.001636575,0.000177781,0.000161952,0.017203806110141634,950.793261800817
107.0,0.11420593,0.001615857,0.000178137,0.000161537,0.01698601685209363,959.1836776930963
108.0,0.1142012,0.001628798,0.000177802,0.000161299,0.017122053669759392,953.9227629653038
109.0,0.11418685,0.001636779,0.000177708,0.00016078,0.01720595057431008,950.7114919451262
