Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),U_AB (V) error,U_mano (V) error,U_sample (V) error,U_field (V) error,pressure_manometer/Pascal,temp_manometer/K,pressure_manometer error/Pascal,temp_manometer_lower/K,temp_manometer_upper/K,R_AB (Ohm),R_AB (Ohm) error
11.0,0.013502992,0.37175297,7.8746e-05,2.6885e-05,4.1751496e-06,2.20876485e-05,3.5039373e-06,3.50134425e-06,39078.96684691688,3.3507925744211984,2.4018272498336435,3.3507446142740225,3.3508405325736317,13502.992,4.175149600000001
12.0,0.013498547,0.3717444,7.8945e-05,2.7248e-05,4.17492735e-06,2.208722e-05,3.50394725e-06,3.5013624e-06,39078.06596172455,3.350774585606685,2.401780854246238,3.3507266256377326,3.3508225435808963,13498.547,4.17492735
13.0,0.013503545,0.37168072,7.883e-05,2.7507e-05,4.17517725e-06,2.2084036000000002e-05,3.5039415e-06,3.5013753499999998e-06,39071.37186965365,3.350640909638418,2.401436108504587,3.3505929509937515,3.350688866288338,13503.545000000002,4.17517725
14.0,0.013501843,0.37161235,7.8704e-05,2.7902e-05,4.17509215e-06,2.20806175e-05,3.5039352e-06,3.5013951e-06,39064.18476106559,3.3504973712478594,2.4010659724123022,3.350449414024999,3.350545326475969,13501.843,4.17509215
15.0,0.013507589,0.37150787,7.9144e-05,2.8472e-05,4.17537945e-06,2.20753935e-05,3.5039572e-06,3.5014236e-06,39053.2017406578,3.350277987722475,2.4005003468613006,3.3502300326723278,3.350325940777864,13507.589000000002,4.175379449999999
16.0,0.013504011,0.37141011,7.9333e-05,2.8773e-05,4.17520055e-06,2.2070505500000003e-05,3.5039666499999998e-06,3.50143865e-06,39042.92513197609,3.350072676808464,2.399971101514193,3.35002472379125,3.350120627830909,13504.011,4.1752005500000005
17.0,0.013508391,0.37138072,7.9134e-05,2.9085e-05,4.17541955e-06,2.2069036e-05,3.5039567e-06,3.50145425e-06,39039.83563188243,3.350010946174932,2.3998119922593695,3.3499629937688846,3.350058896586213,13508.391,4.17541955
18.0,0.0135067,0.37136072,7.9081e-05,2.9417e-05,4.1753349999999996e-06,2.2068036e-05,3.50395405e-06,3.5014708499999998e-06,39037.73321603102,3.349968936367899,2.3997037178430216,3.349920984377749,3.35001688636328,13506.7,4.175335
19.0,0.013509247,0.37131093,7.9113e-05,2.9832e-05,4.17546235e-06,2.20655465e-05,3.50395565e-06,3.5014916e-06,39032.499251768924,3.3498643463024016,2.399434168683524,3.349816395347625,3.349912295262407,13509.247000000001,4.17546235
20.0,0.013508521,0.37119766,7.9196e-05,3.0382e-05,4.17542605e-06,2.2059883000000002e-05,3.5039598e-06,3.5015191e-06,39020.59221959444,3.349626373268589,2.398820956526538,3.349578424669208,3.3496743198731904,13508.521,4.1754260500000004
21.0,0.01351186,0.37112419,7.9437e-05,3.0703e-05,4.175593e-06,2.2056209500000003e-05,3.50397185e-06,3.50153515e-06,39012.86899496427,3.349471991215651,2.398423210458084,3.3494240441440204,3.3495199362924963,13511.86,4.175593
22.0,0.013511502,0.37107582,7.9416e-05,3.1098e-05,4.1755751e-06,2.2053791e-05,3.5039707999999998e-06,3.5015549e-06,39007.78430222762,3.349370340344989,2.3981613487821467,3.3493223942791643,3.349418284416022,13511.502,4.1755751000000005
23.0,0.013513085,0.37104358,7.9688e-05,3.1367e-05,4.1756542499999995e-06,2.2052179e-05,3.5039844e-06,3.50156835e-06,39004.395207875146,3.3493025821277,2.397986810422994,3.3492546367322715,3.349350525528336,13513.085,4.17565425
24.0,0.013512619,0.37098664,7.9406e-05,3.171e-05,4.17563095e-06,2.2049332e-05,3.5039703e-06,3.5015855e-06,38998.40962994617,3.3491829026398405,2.3976785531596514,3.349134958428411,3.3492308448564763,13512.619,4.17563095
25.0,0.013514896,0.37094909,8.0264e-05,3.2467e-05,4.1757447999999996e-06,2.20474545e-05,3.5040132e-06,3.50162335e-06,38994.46234418513,3.3491039712720134,2.3974752679429585,3.349056027841382,3.3491519127078466,13514.896,4.1757447999999995
26.0,0.013512467,0.37089297,8.0118e-05,3.2799e-05,4.17562335e-06,2.20446485e-05,3.5040059e-06,3.50163995e-06,38988.56296530607,3.3489859950570064,2.3971714499306866,3.3489380527933053,3.3490339353259064,13512.467,4.1756233499999995
27.0,0.013517693,0.3708095,8.0181e-05,3.3069e-05,4.17588465e-06,2.2040475000000002e-05,3.50400905e-06,3.5016534499999998e-06,38979.78853275019,3.3488105009573186,2.396719566654059,3.3487625604292273,3.3488584394906025,13517.693000000001,4.17588465
28.0,0.013514267,0.37070174,8.0798e-05,3.3671e-05,4.17571335e-06,2.2035087000000003e-05,3.5040399e-06,3.50168355e-06,38968.46071614277,3.3485838980503972,2.396136184098777,3.3485359597629496,3.3486318343430277,13514.267,4.1757133500000005
29.0,0.01351869,0.37064378,8.0547e-05,3.4086e-05,4.1759345e-06,2.2032189e-05,3.50402735e-06,3.5017043e-06,38962.36791500537,3.348461998539529,2.3958224048402004,3.3484140614572238,3.348509933627014,13518.69,4.1759345
30.001,0.01351598,0.37060562,8.0327e-05,3.4522e-05,4.175799e-06,2.2030281000000003e-05,3.50401635e-06,3.5017261e-06,38958.35650556088,3.348381734675815,2.3956158172538093,3.348333798386949,3.348429668969856,13515.980000000001,4.175799
31.0,0.013521411,0.3705397,8.0777e-05,3.4688e-05,4.17607055e-06,2.2026985000000003e-05,3.50403885e-06,3.5017344e-06,38951.426942914615,3.34824306861882,2.3952589447775265,3.348195133700585,3.348291001542228,13521.411000000002,4.17607055
32.0,0.013518083,0.37048909,8.1248e-05,3.5248e-05,4.17590415e-06,2.20244545e-05,3.5040624e-06,3.5017624e-06,38946.10677960261,3.348136596592311,2.3949849563669585,3.3480886627263646,3.348184528463425,13518.083,4.17590415
33.0,0.013522701,0.37045032,8.1489e-05,3.584e-05,4.1761350500000004e-06,2.2022516000000002e-05,3.50407445e-06,3.501792e-06,38942.03124647464,3.3480550265971605,2.3947750664108685,3.348007093537318,3.348102957662166,13522.701000000001,4.176135050000001
34.0,0.013521357,0.3704195,8.3897e-05,3.6037e-05,4.17606785e-06,2.2020975000000003e-05,3.50419485e-06,3.50180185e-06,38938.79142364761,3.3479901788525814,2.394608215535276,3.347942246433542,3.3480381092767812,13521.357,4.17606785
35.0,0.013523764,0.37039685,0.00010183,3.6659e-05,4.1761882e-06,2.2019842500000002e-05,3.5050914999999998e-06,3.50183295e-06,38936.410437695886,3.34794251911346,2.394485594758762,3.3478945871653543,3.3479904490667236,13523.764000000001,4.1761882
36.0,0.013524728,0.3702993,0.000138963,3.6929e-05,4.1762364e-06,2.2014965000000003e-05,3.50694815e-06,3.50184645e-06,38926.15590438061,3.3477372335438873,2.3939574862930257,3.347689303624,3.3477851614689276,13524.728000000001,4.1762364
37.0,0.013524783,0.37017317,0.000150876,3.7116e-05,4.17623915e-06,2.20086585e-05,3.5075438e-06,3.5018558e-06,38912.89701881367,3.3474717495658175,2.393274653686328,3.347423822268321,3.3475196748684555,13524.783000000001,4.17623915
38.0,0.013529195,0.37008521,0.000159021,3.7738e-05,4.17645975e-06,2.20042605e-05,3.50795105e-06,3.5018869e-06,38903.65059389915,3.3472865712493585,2.3927984628032304,3.347238645780623,3.3473344947232286,13529.195000000002,4.17645975
39.0,0.013527309,0.37001419,0.000167961,3.7915e-05,4.17636545e-06,2.2000709500000004e-05,3.50839805e-06,3.50189575e-06,38896.184915210775,3.347137034234251,2.392413980350779,3.347089110242061,3.347184956231572,13527.309,4.1763654500000005
40.0,0.013532556,0.36993705,0.000173845,3.8475e-05,4.1766278e-06,2.19968525e-05,3.50869225e-06,3.50192375e-06,38888.07589727187,3.346974589170365,2.391996365926925,3.346926666781937,3.347022509563916,13532.556,4.1766278
41.0,0.013528989,0.36986215,0.000174714,3.8828e-05,4.17644945e-06,2.1993107500000002e-05,3.5087357e-06,3.5019414e-06,38880.20234990832,3.346816839267366,2.391590878237703,3.346768918436112,3.346864758103738,13528.989000000001,4.17644945
42.0,0.013533846,0.36980175,0.00017485,3.9316e-05,4.1766923e-06,2.19900875e-05,3.5087425e-06,3.5019658e-06,38873.85305403705,3.346689612650005,2.391263889500332,3.3466416930744542,3.3467375302306683,13533.846000000001,4.1766923
43.001,0.013533802,0.36970828,0.000175572,3.9876e-05,4.1766901e-06,2.1985414000000003e-05,3.5087786e-06,3.5019938e-06,38864.02741355547,3.346492699629069,2.390757869015531,3.3464447819967167,3.3465406152665276,13533.802,4.1766901
44.0,0.013535645,0.36962154,0.000175813,4.0104e-05,4.17678225e-06,2.1981077000000002e-05,3.50879065e-06,3.5020052e-06,38854.90923600789,3.346309934539483,2.3902882828718304,3.346262018710388,3.346357848373678,13535.645,4.1767822500000005
45.0,0.01353803,0.36952256,0.000175698,4.0467e-05,4.1769015e-06,2.1976128e-05,3.5087849e-06,3.50202335e-06,38844.50437995924,3.346101343754657,2.389752432785325,3.3460534299832463,3.3461492555311603,13538.03,4.1769015
46.0,0.013535667,0.36946828,0.000176138,4.0768e-05,4.1767833499999995e-06,2.1973414e-05,3.5088069e-06,3.5020384e-06,38838.79842333849,3.3459869378453866,2.3894585760193565,3.345939025202381,3.346034848493478,13535.667,4.17678335
47.0,0.013542595,0.36941134,0.000176462,4.1173e-05,4.17712975e-06,2.1970567e-05,3.5088231e-06,3.50205865e-06,38832.81284540952,3.3458669132306884,2.389150318756014,3.345819001771376,3.345914822695082,13542.595,4.17712975
48.0,0.013539808,0.36930868,0.000176755,4.1899e-05,4.1769904e-06,2.1965434e-05,3.50883775e-06,3.50209495e-06,38822.02114484421,3.3456504831537384,2.3885945461769014,3.3456025738285367,3.3456983904840136,13539.808,4.1769904
49.0,0.01354151,0.36919787,0.000176357,4.2138e-05,4.1770755e-06,2.1959893500000002e-05,3.50881785e-06,3.5021069e-06,38810.37270981945,3.345416825367587,2.3879946517731256,3.3453689183458777,3.3454647303943617,13541.51,4.1770755
50.0,0.013544969,0.36912052,0.000176452,4.2532e-05,4.17724845e-06,2.1956026000000002e-05,3.5088226e-06,3.5021266e-06,38802.241616514104,3.345253694360634,2.3875759004679007,3.345205788946831,3.3453015977794966,13544.969000000001,4.17724845
51.0,0.013541445,0.36905644,0.000176368,4.2968e-05,4.17707225e-06,2.1952822e-05,3.5088184e-06,3.5021484e-06,38795.50547612618,3.3451185322357446,2.387228989237922,3.345070628153983,3.3451664343225587,13541.445,4.17707225
52.0,0.013547636,0.36898644,0.000176221,4.3176e-05,4.1773818e-06,2.1949322000000004e-05,3.50881105e-06,3.5021587999999997e-06,38788.147020646225,3.3449708650695795,2.386850028780705,3.3449229624429035,3.3450187657013037,13547.636,4.1773818
53.0,0.013547896,0.36886481,0.000176253,4.3508e-05,4.1773948e-06,2.19432405e-05,3.50881265e-06,3.5021754e-06,38775.36117864585,3.3447142377216044,2.386191557917685,3.344666337623199,3.3447621358250466,13547.896,4.1773948
54.0,0.013547018,0.36873807,0.000176033,4.3082e-05,4.1773509e-06,2.19369035e-05,3.50880165e-06,3.5021541e-06,38762.03816939543,3.344446767837844,2.385505422941289,3.3443988703738716,3.3444946633068433,13547.018,4.1773509
55.0,0.013552753,0.36868093,0.000175635,4.2927e-05,4.1776376500000004e-06,2.19340465e-05,3.50878175e-06,3.50214635e-06,38756.031567307946,3.344326160229798,2.385196082933783,3.344278263953526,3.3443740545110936,13552.753,4.17763765
56.0,0.013549511,0.36864603,0.0001762,4.2563e-05,4.17747555e-06,2.19323015e-05,3.50881e-06,3.50212815e-06,38752.36285164723,3.3442524892265926,2.3850071440772562,3.344204593675738,3.3443003827824676,13549.511,4.17747555
57.0,0.013551625,0.36858705,0.000176085,4.2273e-05,4.17758125e-06,2.1929352500000004e-05,3.50880425e-06,3.50211365e-06,38746.162827301414,3.3441279766120746,2.384687842823447,3.3440800822871455,3.344175868942018,13551.625,4.17758125
58.0,0.013555203,0.36850501,0.000176169,4.1816e-05,4.17776015e-06,2.1925250500000003e-05,3.50880845e-06,3.5020908e-06,38737.53871747891,3.343954759630695,2.384243701167588,3.3439068670109804,3.344002650255415,13555.203000000001,4.17776015
59.0,0.013552135,0.36842501,0.000176295,4.1235e-05,4.17760675e-06,2.19212505e-05,3.50881475e-06,3.50206175e-06,38729.129054073244,3.34378582471264,2.3838106035021966,3.3437379337557167,3.3438337136745644,13552.135,4.17760675
60.0,0.013555409,0.36833848,0.000175918,4.0779e-05,4.17777045e-06,2.1916924000000003e-05,3.5087959e-06,3.50203895e-06,38720.032951892106,3.34360307253008,2.383342154239868,3.3435551833716457,3.343650959693509,13555.409,4.177770450000001
61.0,0.013558954,0.36825685,0.000175939,4.0353e-05,4.1779477e-06,2.19128425e-05,3.50879695e-06,3.50201765e-06,38711.45194159456,3.3434306425569287,2.382900232209544,3.3433827550951114,3.3434785280237334,13558.954,4.177947700000001
62.0,0.01355672,0.36818236,0.000175886,4e-05,4.177836e-06,2.1909118e-05,3.5087943e-06,3.502e-06,38703.62149375596,3.3432732720862632,2.382496964145856,3.343225386172643,3.3433211560048646,13556.72,4.177836
63.0,0.013560168,0.36806828,0.000176075,3.9399e-05,4.1780084e-06,2.1903414000000003e-05,3.50880375e-06,3.50196995e-06,38691.629313739504,3.3430322204649783,2.3818793668750082,3.3429843369223495,3.3430801020125767,13560.168,4.1780083999999995
64.0,0.013562271,0.36797338,0.000176096,3.9191e-05,4.17811355e-06,2.1898669000000003e-05,3.5088048e-06,3.50195955e-06,38681.65335052454,3.3428316577499695,2.381365604769438,3.3427837761796657,3.3428795373252362,13562.271,4.17811355
65.0,0.0135602,0.36791236,0.000175834,3.8807e-05,4.17801e-06,2.1895618e-05,3.5087917e-06,3.50194035e-06,38675.23887976187,3.3427026789110115,2.3810352595251607,3.3426547986088804,3.3427505572181007,13560.2,4.1780100000000004
66.0,0.0135629,0.36783318,0.000175939,3.8506e-05,4.178145e-06,2.1891659e-05,3.50879695e-06,3.5019252999999998e-06,38666.915415406125,3.3425352934380586,2.3806066011108395,3.3424874147814942,3.342583170099571,13562.9,4.178145
67.0,0.013566304,0.36776175,0.000175174,3.7998e-05,4.1783151999999995e-06,2.18880875e-05,3.5087587e-06,3.5018999e-06,38659.4066371928,3.342384270438116,2.380219899032853,3.342336393266033,3.3424321456151413,13566.304,4.1783152
68.0,0.013564396,0.36771052,0.000175541,3.7645e-05,4.1782198e-06,2.1885526e-05,3.50877705e-06,3.50188225e-06,38654.0212989894,3.342275943662449,2.379942554115378,3.342228067555034,3.3423238177748025,13564.396,4.1782198
69.0,0.013565556,0.36762195,0.000174421,3.7282e-05,4.1782778e-06,2.18810975e-05,3.50872105e-06,3.5018641e-06,38644.71075039141,3.3420886366727016,2.3794630608625815,3.3420407624059307,3.3421365089444017,13565.556,4.1782778
70.0,0.013570315,0.36754277,0.000173447,3.667e-05,4.17851575e-06,2.1877138500000003e-05,3.50867235e-06,3.5018335e-06,38636.387286035664,3.3419211617057987,2.379034402448261,3.3418732890845075,3.3419690323320137,13570.315,4.17851575
71.001,0.013568548,0.36749297,0.000170631,3.6099e-05,4.1784274e-06,2.18746485e-05,3.50853155e-06,3.50180495e-06,38631.15227056564,3.3418158163679834,2.3787647991515546,3.3417679447815973,3.341863685959288,13568.548,4.1784274
72.0,0.013568201,0.36746277,0.00016213,3.6089e-05,4.17841005e-06,2.18731385e-05,3.5081064999999998e-06,3.50180445e-06,38627.97762263,3.341751927541063,2.37860130478287,3.3417040565822664,3.341799796504777,13568.201000000001,4.17841005
73.0,0.013571486,0.36740195,0.000143014,3.5601e-05,4.1785743e-06,2.18700975e-05,3.5071507e-06,3.50178005e-06,38621.58417602585,3.34162325058091,2.3782720422827555,3.341575380886007,3.3416711182807237,13571.486,4.1785743
74.0,0.013571497,0.36734216,0.000142407,3.5134e-05,4.17857485e-06,2.1867108e-05,3.5071203499999998e-06,3.5017567e-06,38615.29900383805,3.3414967387392913,2.377948355915084,3.3414488702868637,3.341544605196625,13571.497000000001,4.17857485
75.0,0.01356986,0.36725685,0.000117565,3.4698e-05,4.178493e-06,2.1862842500000003e-05,3.50587825e-06,3.5017349e-06,38606.33114902384,3.3413162040671005,2.3774865113921524,3.3412683373874477,3.341364068751653,13569.86,4.1784930000000005
76.0,0.013573979,0.36721665,0.00011098,3.4304e-05,4.17869895e-06,2.18608325e-05,3.505549e-06,3.5017152e-06,38602.105293162494,3.341231122210503,2.377268879815293,3.341183256366212,3.3412789860596908,13573.979000000001,4.17869895
77.0,0.01357502,0.36708746,9.8407e-05,3.393e-05,4.178751e-06,2.1854373e-05,3.50492035e-06,3.5016965e-06,38588.52473797029,3.3409576535235237,2.3765694812228944,3.34090979036377,3.3410055146881588,13575.02,4.178751
78.0,0.013574164,0.36701767,9.2178e-05,3.364e-05,4.1787082e-06,2.1850883500000003e-05,3.5046089e-06,3.501682e-06,38581.18835785678,3.3408098953318577,2.3761916576470488,3.3407620336223003,3.3408577550462955,13574.164,4.1787082
79.0,0.01357876,0.36695358,8.5593e-05,3.3308e-05,4.178938e-06,2.1847679e-05,3.50427965e-06,3.5016654e-06,38574.45116626092,3.3406741883308864,2.3758446922798613,3.3406263279530592,3.340722046713582,13578.76,4.178938
80.0,0.013580516,0.36687358,7.9846e-05,3.2716e-05,4.1790258e-06,2.1843679e-05,3.5039923e-06,3.5016358e-06,38566.04150285526,3.3405047702800124,2.3754115946144703,3.340456911564491,3.340552627000395,13580.516000000001,4.1790258
81.0,0.013579909,0.36682603,8.0086e-05,3.2395e-05,4.17899545e-06,2.18413015e-05,3.5040042999999998e-06,3.50161975e-06,38561.043009168534,3.3404040605778467,2.3751541721896032,3.340356202850348,3.3404519163102053,13579.909,4.17899545
82.0,0.013578684,0.36673949,7.8977e-05,3.1959e-05,4.1789342e-06,2.18369745e-05,3.50394885e-06,3.50159795e-06,38551.94585577946,3.3402207483613537,2.374685668790067,3.340172892432007,3.3402686022955517,13578.684000000001,4.1789342000000005
83.0,0.013584669,0.36665113,7.9825e-05,3.1399e-05,4.17923345e-06,2.18325565e-05,3.50399125e-06,3.50156995e-06,38542.657382547906,3.3400335507433634,2.3742073124186414,3.3399856966499537,3.340081402841616,13584.669000000002,4.17923345
84.0,0.013585308,0.36660786,7.9521e-05,3.1222e-05,4.1792654e-06,2.1830393e-05,3.50397605e-06,3.5015611e-06,38538.10880585337,3.339941868703241,2.373973060718873,3.3398940155088814,3.339989719902441,13585.308,4.1792654
85.0,0.013581687,0.36656705,7.9427e-05,3.0724e-05,4.17908435e-06,2.1828352500000003e-05,3.50397135e-06,3.5015362e-06,38533.81882630857,3.3398553922883623,2.373752126772316,3.339807539941931,3.339903242639627,13581.687000000002,4.17908435
86.0,0.013582967,0.36654562,7.9071e-05,3.0402e-05,4.17914835e-06,2.1827281e-05,3.50395355e-06,3.5015201e-06,38531.566087723775,3.3398099794959366,2.373636110735198,3.3397621275947644,3.3398578294019416,13582.967,4.17914835
87.0,0.013586295,0.36652337,7.9688e-05,2.9956e-05,4.17931475e-06,2.1826168500000002e-05,3.5039844e-06,3.5014978e-06,38529.22715008908,3.3397628271215996,2.3735156554470116,3.339714975682722,3.339810676565308,13586.295,4.1793147500000005
88.0,0.013585471,0.36653154,7.9092e-05,2.9541e-05,4.17927355e-06,2.1826577e-05,3.5039546e-06,3.50147705e-06,38530.085986964375,3.3397801412746997,2.3735598855460895,3.3397322896660717,3.339827990888159,13585.471000000001,4.1792735500000004
89.0,0.013583986,0.36650296,7.8841e-05,2.8877e-05,4.1791993e-06,2.1825148e-05,3.50394205e-06,3.50144385e-06,38527.081634712704,3.3397195723859308,2.3734051614051284,3.3396717213711162,3.3397674214055764,13583.986,4.1791993000000005
90.0,0.013586056,0.36641399,7.8882e-05,2.8804e-05,4.1793028e-06,2.18206995e-05,3.5039441e-06,3.5014401999999998e-06,38517.72903779769,3.339530999991635,2.372923502664005,3.339483150825344,3.3395788471627466,13586.056,4.1793028
91.0,0.013590024,0.36636582,7.8861e-05,2.8462e-05,4.1795012e-06,2.1818291000000003e-05,3.50394305e-06,3.5014231e-06,38512.66536921956,3.339428890484848,2.3726627237322315,3.3393810423193693,3.339476736655142,13590.024,4.1795012
92.0,0.013589742,0.36633766,7.9866e-05,2.7839e-05,4.1794871e-06,2.1816883e-05,3.5039933e-06,3.50139195e-06,38509.70516770077,3.339369193444039,2.3725102733540138,3.339321345863626,3.339417039029265,13589.742,4.1794871
93.0,0.013585666,0.3662497,7.8108e-05,2.7539e-05,4.1792833e-06,2.1812485e-05,3.5039054e-06,3.50137695e-06,38500.45874278625,3.339182704983067,2.372034082470916,3.3391348592301355,3.339230548740805,13585.666000000001,4.1792833
94.0,0.013587173,0.36614092,7.8882e-05,2.73e-05,4.17935865e-06,2.1807046e-05,3.5039441e-06,3.501365e-06,38489.02370297041,3.338952033051166,2.3714451779203998,3.3389041895582285,3.3389998745488967,13587.173,4.17935865
