Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),pressure_manometer/Pascal,temp_manometer/K
28.0,0.01510744,0.28674045,0.000175112,5.6561e-05,30142.383366083202,3.156433023295611
29.0,0.015109717,0.28661311,0.000175415,5.6945e-05,30128.99728435725,3.1561142475506907
30.0,0.015115679,0.28647882,0.000175091,5.7401e-05,30114.880613122932,3.1557779693758756
31.0,0.015116536,0.2863129,0.000175279,5.7796e-05,30097.438971219595,3.1553623380667575
32.0,0.015119636,0.28619209,0.00017597,5.8231e-05,30084.739328269126,3.1550596048734194
33.0,0.015125252,0.28607617,0.000175782,5.8792e-05,30072.553725994327,3.154769043764139
34.0,0.015125978,0.28594903,0.000175897,5.9134e-05,30059.18866842689,3.154450267050274
35.0,0.015129371,0.28582678,0.000176001,5.9435e-05,30046.337651535116,3.154143660211568
36.0,0.015132559,0.28574617,0.000175939,5.9674e-05,30037.863864445997,3.1539414390844076
37.0,0.01513348,0.28561025,0.000176127,5.9373e-05,30023.575846319785,3.1536003775783747
38.0,0.015137177,0.28541862,0.000176368,5.8947e-05,30003.431548839457,3.1531193367448704
39.0,0.0151425,0.28526393,0.000176326,5.875e-05,29987.17041343669,3.1527308648746417
40.0,0.015143454,0.28516107,0.00017597,5.8294e-05,29976.35768871287,3.15247247412261
41.0,0.015150436,0.28504597,0.000176263,5.7993e-05,29964.258285487977,3.152183260684389
42.0,0.015149514,0.28498842,0.000175792,5.7443e-05,29958.208583875534,3.152038624228503
43.0,0.015150414,0.28486413,0.000176232,5.6789e-05,29945.14312056692,3.1517261870415823
44.0,0.015157179,0.28470291,0.000176106,5.6613e-05,29928.195546388666,3.1513207781822308
45.0,0.015157775,0.28456678,0.000175541,5.6052e-05,29913.885452896022,3.1509783400230207
46.0,0.015162773,0.28450311,0.0001753,5.5793e-05,29907.192412033044,3.150818138487462
47.0,0.015162664,0.28442536,0.000175091,5.5368e-05,29899.019270410667,3.150622476925228
48.0,0.01516248,0.28433597,0.000174923,5.5108e-05,29889.622522762773,3.15039747786485
49.0,0.015168638,0.28424495,0.000174839,5.4517e-05,29880.054428222986,3.1501683266551215
50.0,0.015168909,0.28408372,0.000174756,5.4081e-05,29863.10580283681,3.1497622929909803
51.0,0.015173169,0.28388107,0.000174494,5.3967e-05,29841.803074222356,3.1492517272440734
52.0,0.015177581,0.2837525,0.000174295,5.3261e-05,29828.28769392154,3.1489276737310967
53.0,0.015177657,0.28368005,0.000173541,5.3137e-05,29820.671692499793,3.148745023623555
54.0,0.015183143,0.28356434,0.000171992,5.2742e-05,29808.508165591433,3.14845324716745
55.0,0.01518426,0.2834127,0.00017106,5.2026e-05,29792.56764860601,3.148070746535753
56.0,0.015188444,0.28330291,0.000167584,5.1809e-05,29781.02643678967,3.1477937226760297
57.0,0.015190168,0.28321923,0.000154928,5.13e-05,29772.229928867353,3.147582531019101
58.0,0.015190352,0.28310554,0.000142145,5.0854e-05,29760.27874595999,3.1472955321957468
59.0,0.015198234,0.28294656,0.000124474,5.0563e-05,29743.5666423571,3.146894072110048
60.0,0.015197193,0.28281105,0.000122998,5.0304e-05,29729.32172375584,3.146551758083841
61.0,0.015202429,0.28267493,0.000112581,4.9733e-05,29715.012681471115,3.1462077909726545
62.0,0.015205844,0.28256534,0.000104395,4.9495e-05,29703.492493813286,3.145930781846311
63.0,0.015208359,0.28247656,9.849e-05,4.9017e-05,29694.159869848856,3.1457063203723568
64.0,0.015210625,0.28236779,9.8857e-05,4.8602e-05,29682.725881240945,3.14543125309539
65.0,0.015211698,0.28221269,8.5823e-05,4.8177e-05,29666.42164631323,3.145038897899635
66.0,0.015218506,0.28205962,8.5991e-05,4.7679e-05,29650.33080659443,3.144651534379859
67.0,0.015219883,0.28194167,8.5593e-05,4.7471e-05,29637.931809110712,3.144352949187064
68.0,0.01522319,0.28183003,8.552e-05,4.7098e-05,29626.19612382812,3.1440702593266647
69.0,0.015222908,0.28170371,7.9521e-05,4.66e-05,29612.917265310585,3.1437503057024463
70.0,0.015229694,0.2816186,7.95e-05,4.6288e-05,29603.97043465489,3.1435346771931565
71.0,0.015228513,0.28150167,7.9605e-05,4.5749e-05,29591.678660379595,3.1432383596660283
72.0,0.01523492,0.28136126,7.928e-05,4.5282e-05,29576.918649894742,3.1428824299524623
73.0,0.015234053,0.28121065,7.8903e-05,4.4898e-05,29561.086407325667,3.1425005098242664
74.0,0.015240666,0.28107697,7.9416e-05,4.4483e-05,29547.033859774812,3.142161404774808
75.0,0.015241002,0.28090636,7.9552e-05,4.4151e-05,29529.09920135433,3.141728460540296
76.0,0.015248504,0.2807731,7.9437e-05,4.358e-05,29515.09080453635,3.1413901723744693
77.0,0.015247246,0.28065554,7.9385e-05,4.4265e-05,29502.732804161737,3.141091649021488
78.0,0.015254054,0.28055759,7.9385e-05,4.4452e-05,29492.43622252944,3.140842857020747
79.0,0.015253154,0.28049044,7.9312e-05,4.4773e-05,29485.377361308314,3.1406722626211607
80.0,0.015257469,0.28040942,7.9029e-05,4.5365e-05,29476.860474694233,3.1404663945967553
