Zeit/s,U_AB (V),U_mano (V),U_sample (V),U_field (V),pressure_manometer/Pascal,temp_manometer/K
35.0,0.013998106,0.34206008,0.000175886,4.8198e-05,3.5957626716401854,6.960031969807074
36.0,0.014000838,0.34188519,0.000176305,4.8654e-05,3.593924214098916,6.964281658707084
37.0,0.014004025,0.3417611,0.000176389,4.8997e-05,3.592619770183906,6.967299800588118
38.0,0.014006996,0.34161764,0.000176012,4.9121e-05,3.5911117072936865,6.970792018867921
39.0,0.014008828,0.34143478,0.000176368,4.9567e-05,3.5891894684807384,6.975247944211399
40.0,0.014012015,0.34126682,0.000176692,5.0263e-05,3.587423859648721,6.979345336736827
41.0,0.014014335,0.34114294,0.000176514,5.0418e-05,3.5861216232703548,6.982370191009151
42.0,0.014015896,0.34101151,0.000176912,5.0978e-05,3.584740020693598,6.985581996230837
43.0,0.014019116,0.34082233,0.000176734,5.1373e-05,3.5827513455397453,6.990209762476794
44.0,0.014021729,0.34068049,0.000176263,5.1601e-05,3.5812603122179225,6.993683131380645
45.0,0.01402394,0.34052968,0.000176357,5.1072e-05,3.5796749855451635,6.997379588323385
46.0,0.01402652,0.34043233,0.000176295,5.0833e-05,3.578651634629487,6.999767584248629
47.0,0.014029588,0.34028151,0.000176441,5.0636e-05,3.5770662028359355,7.003470116319553
48.0,0.01403038,0.34014437,0.000176514,5.0065e-05,3.5756245762866206,7.006839894410069
49.0,0.014032982,0.3399909,0.000176315,4.9619e-05,3.574011287483038,7.010614414428809
50.0,0.014035399,0.33988417,0.000175949,4.9256e-05,3.5728893332639307,7.013241559019694
51.0,0.014038424,0.33972213,0.000176504,4.8934e-05,3.5711859559411154,7.017233562554447
52.0,0.014040223,0.33953927,0.000176179,4.853e-05,3.5692637171281674,7.021743431728362
53.0,0.014042359,0.33938743,0.00017598,4.8208e-05,3.567667563013773,7.025492247218002
54.0,0.014044809,0.3392605,0.000176221,4.7845e-05,3.5663332647936734,7.028628836409554
55.0,0.014047498,0.33910539,0.000176242,4.7388e-05,3.564702736180109,7.032465231553657
56.0,0.014051422,0.33891805,0.000175949,4.6932e-05,3.5627334032520896,7.037103842969659
57.0,0.014053601,0.33878315,0.000175666,4.6548e-05,3.56131532376031,7.040447452590333
58.0,0.014055824,0.33865927,0.000175447,4.6247e-05,3.5600130873819444,7.043520457416185
59.0,0.014058664,0.3385207,0.000176075,4.5687e-05,3.558556428559292,7.046960746264493
60.0,0.014060106,0.33833968,0.000175907,4.5572e-05,3.5566535319721764,7.0514595313718695
61.0,0.014063532,0.33819131,0.00017619,4.4815e-05,3.5550938547728053,7.05515076503367
62.0,0.014066112,0.33806029,0.000175803,4.4514e-05,3.5537165621485434,7.058413265759663
63.0,0.014067283,0.33795642,0.000175457,4.3871e-05,3.5526246724761115,7.061001652171518
64.0,0.014070177,0.33780438,0.000175562,4.384e-05,3.5510264159458664,7.064793510509997
65.001,0.014072541,0.33767519,0.000175321,4.3321e-05,3.5496683604266455,7.068018391361051
66.0,0.014073646,0.33755948,0.000174305,4.2978e-05,3.54845200773581,7.070909043771637
67.0,0.014076194,0.33742315,0.000174127,4.2501e-05,3.547018895970693,7.074317570163315
68.0,0.014079056,0.33727111,0.000172913,4.2096e-05,3.545420639440448,7.078122388827097
69.0,0.014081072,0.33714438,0.00017218,4.1702e-05,3.5440884436361997,7.0812966539868585
70.0,0.014083945,0.33703417,0.000159911,4.1183e-05,3.542929907381278,7.084059230916137
71.0,0.01408555,0.33690887,0.000142386,4.0758e-05,3.541612743850367,7.087202432117245
72.0,0.014088217,0.33680825,0.000142344,4.0519e-05,3.5405550184355197,7.089728353901051
73.0,0.014089398,0.33669009,0.000129394,4.0083e-05,3.5393129111505046,7.0926966738010835
74.0,0.014091697,0.33661213,0.000117125,3.9502e-05,3.5384933894516233,7.094656353975781
75.0,0.01409341,0.33651989,0.000104185,3.9409e-05,3.537523755260951,7.096976256715186
76.0,0.014095361,0.33639417,9.2471e-05,3.8786e-05,3.5362021766567517,7.1001404178427245
77.001,0.014096857,0.33628111,8.5635e-05,3.8527e-05,3.535013680975947,7.102988129663643
78.0,0.014099199,0.33620315,8.5666e-05,3.7863e-05,3.534194159277066,7.104952960767283
79.0,0.014100651,0.33612377,8.5739e-05,3.7707e-05,3.53335971042564,7.106954591328456
80.0,0.014102733,0.33598417,7.9636e-05,3.7396e-05,3.531892224161353,7.110477194636191
81.0,0.014103882,0.33586683,7.9333e-05,3.6805e-05,3.530658736781328,7.113440544604526
82.0,0.014108067,0.3357554,7.95e-05,3.64e-05,3.529487375789712,7.116256711114877
83.0,0.01410992,0.33565275,7.95e-05,3.5974e-05,3.528408310853974,7.118852767218515
84.0,0.01411185,0.33552803,7.9783e-05,3.5788e-05,3.5270972443290316,7.122009289080351
85.0,0.014112598,0.33539109,7.9228e-05,3.6078e-05,3.5256577201955683,7.125478004044216
86.0,0.014117271,0.3353166,7.949e-05,3.6587e-05,3.5248746754117097,7.12736613342905
87.0,0.014120068,0.3352162,7.9584e-05,3.6939e-05,3.5238192626542997,7.129912447612397
88.0,0.014121531,0.33510232,7.9364e-05,3.7303e-05,3.5226221470685046,7.132802630847654
89.0,0.014125044,0.3349466,7.972e-05,3.777e-05,3.5209852060865927,7.136758113145788
90.0,0.01412693,0.33483497,7.9762e-05,3.806e-05,3.519811742679126,7.139596097971824
91.0,0.014128415,0.33474599,7.9919e-05,3.8569e-05,3.5188763778668317,7.14185971183764
